Training score,Testing score,Task,Network,Method,q
1.0,0.9704766805101254,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9943000395830585,cluster,K3L2c2,Node2vec+,0.05
0.9736263736263736,0.9705565228772204,cluster,K3L2c2,Node2vec+,0.05
1.0,0.988479278767847,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9705839858510148,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9856234263474082,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9709782970406248,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9913292589763179,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9800148648684014,cluster,K3L2c2,Node2vec+,0.05
1.0,0.9707592676864911,cluster,K3L2c2,Node2vec+,0.05
0.7496274217585692,0.45930960948953753,level,K3L2c2,Node2vec+,0.05
0.6728597449908925,0.4148914910226386,level,K3L2c2,Node2vec+,0.05
0.5643127364438839,0.40566551355563635,level,K3L2c2,Node2vec+,0.05
0.6903225806451614,0.4889932126158778,level,K3L2c2,Node2vec+,0.05
0.6095238095238096,0.42495727796365484,level,K3L2c2,Node2vec+,0.05
0.6175953079178886,0.45806510934442773,level,K3L2c2,Node2vec+,0.05
0.7999999999999999,0.4148914910226386,level,K3L2c2,Node2vec+,0.05
0.5643127364438839,0.44806067588325654,level,K3L2c2,Node2vec+,0.05
0.5643127364438839,0.41059981684981683,level,K3L2c2,Node2vec+,0.05
0.6095238095238096,0.3852121212121212,level,K3L2c2,Node2vec+,0.05
1.0,0.9913942371126697,cluster,K3L2c2,Node2vec+,0.1
1.0,0.9739724457490593,cluster,K3L2c2,Node2vec+,0.1
1.0,0.9674950988860763,cluster,K3L2c2,Node2vec+,0.1
0.9736263736263737,0.9678339909927417,cluster,K3L2c2,Node2vec+,0.1
1.0,0.979695935414368,cluster,K3L2c2,Node2vec+,0.1
1.0,0.9704917912942104,cluster,K3L2c2,Node2vec+,0.1
1.0,0.988544256904199,cluster,K3L2c2,Node2vec+,0.1
0.9736263736263737,0.9943000395830585,cluster,K3L2c2,Node2vec+,0.1
1.0,0.9620738024715529,cluster,K3L2c2,Node2vec+,0.1
1.0,0.9914441871626196,cluster,K3L2c2,Node2vec+,0.1
0.6175953079178886,0.5888504527388542,level,K3L2c2,Node2vec+,0.1
0.5643127364438839,0.40962082625919644,level,K3L2c2,Node2vec+,0.1
0.6095238095238096,0.36404411691579397,level,K3L2c2,Node2vec+,0.1
0.6095238095238096,0.4541082960755092,level,K3L2c2,Node2vec+,0.1
0.43333333333333335,0.4395523594053006,level,K3L2c2,Node2vec+,0.1
0.4717514124293785,0.3871768814231415,level,K3L2c2,Node2vec+,0.1
0.6095238095238096,0.42988782051282054,level,K3L2c2,Node2vec+,0.1
0.4717514124293785,0.4045412803103919,level,K3L2c2,Node2vec+,0.1
0.43333333333333335,0.3694502910107807,level,K3L2c2,Node2vec+,0.1
0.6175953079178886,0.5685863208746503,level,K3L2c2,Node2vec+,0.1
0.9131868131868133,0.9468099504850866,cluster,K3L2c2,Node2vec+,0.5
1.0,0.9615474180232382,cluster,K3L2c2,Node2vec+,0.5
0.9472527472527473,0.9247419225186622,cluster,K3L2c2,Node2vec+,0.5
0.9736263736263737,0.9682693424862742,cluster,K3L2c2,Node2vec+,0.5
0.9736263736263737,0.9674477777861236,cluster,K3L2c2,Node2vec+,0.5
1.0,0.9588908459961091,cluster,K3L2c2,Node2vec+,0.5
0.9395604395604397,0.9617393162072168,cluster,K3L2c2,Node2vec+,0.5
1.0,0.9711547585541394,cluster,K3L2c2,Node2vec+,0.5
0.9472527472527473,0.9525190853536338,cluster,K3L2c2,Node2vec+,0.5
0.9736263736263737,0.9559440183876273,cluster,K3L2c2,Node2vec+,0.5
0.5523809523809523,0.5936639632932185,level,K3L2c2,Node2vec+,0.5
0.6175953079178886,0.5447993447993449,level,K3L2c2,Node2vec+,0.5
0.6175953079178886,0.5494311536416799,level,K3L2c2,Node2vec+,0.5
0.6095238095238096,0.4325317669134594,level,K3L2c2,Node2vec+,0.5
0.5523809523809523,0.4999432540296674,level,K3L2c2,Node2vec+,0.5
0.6175953079178886,0.47869674185463656,level,K3L2c2,Node2vec+,0.5
0.6728597449908925,0.3884505185949229,level,K3L2c2,Node2vec+,0.5
0.6903225806451614,0.6241771394374626,level,K3L2c2,Node2vec+,0.5
0.6175953079178886,0.46484776591538157,level,K3L2c2,Node2vec+,0.5
0.6175953079178886,0.5977982963954058,level,K3L2c2,Node2vec+,0.5
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,100.0
1.0,0.9918690005646528,level,K3L2c2,Node2vec+,100.0
1.0,1.0,level,K3L2c2,Node2vec+,100.0
1.0,0.9095098449937161,level,K3L2c2,Node2vec+,100.0
1.0,0.9945130315500686,level,K3L2c2,Node2vec+,100.0
1.0,1.0,level,K3L2c2,Node2vec+,100.0
1.0,0.9972677250015812,level,K3L2c2,Node2vec+,100.0
1.0,0.9802133089053195,level,K3L2c2,Node2vec+,100.0
1.0,0.9972451439284757,level,K3L2c2,Node2vec+,100.0
1.0,0.9323488811813426,level,K3L2c2,Node2vec+,100.0
1.0,0.9809644001748324,level,K3L2c2,Node2vec+,100.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
1.0,1.0,cluster,K3L2c2,Node2vec+,10.0
0.974331550802139,0.9972451439284757,level,K3L2c2,Node2vec+,10.0
1.0,1.0,level,K3L2c2,Node2vec+,10.0
1.0,0.9574591916840367,level,K3L2c2,Node2vec+,10.0
1.0,0.9861333914810966,level,K3L2c2,Node2vec+,10.0
1.0,0.9861333914810966,level,K3L2c2,Node2vec+,10.0
1.0,0.9130410274992954,level,K3L2c2,Node2vec+,10.0
0.974331550802139,0.9802133089053195,level,K3L2c2,Node2vec+,10.0
0.974331550802139,0.9242500636618284,level,K3L2c2,Node2vec+,10.0
1.0,0.9718837470760621,level,K3L2c2,Node2vec+,10.0
0.974331550802139,0.9476946158677038,level,K3L2c2,Node2vec+,10.0
1.0,0.9555268731523926,cluster,K3L2c2,Node2vec+,1.0
0.9736263736263736,0.9377446286432461,cluster,K3L2c2,Node2vec+,1.0
1.0,0.9337791479478261,cluster,K3L2c2,Node2vec+,1.0
1.0,0.9340428187033003,cluster,K3L2c2,Node2vec+,1.0
0.9736263736263737,0.9170053656157469,cluster,K3L2c2,Node2vec+,1.0
0.9472527472527473,0.9247502497502498,cluster,K3L2c2,Node2vec+,1.0
0.9736263736263737,0.9278245847030131,cluster,K3L2c2,Node2vec+,1.0
0.9472527472527473,0.9273113909683783,cluster,K3L2c2,Node2vec+,1.0
0.9472527472527473,0.9383919477942102,cluster,K3L2c2,Node2vec+,1.0
0.9736263736263736,0.9273638197638419,cluster,K3L2c2,Node2vec+,1.0
0.5523809523809523,0.47238321188499127,level,K3L2c2,Node2vec+,1.0
0.6175953079178886,0.3984570907544991,level,K3L2c2,Node2vec+,1.0
0.6728597449908925,0.40962082625919644,level,K3L2c2,Node2vec+,1.0
0.6903225806451614,0.5171380348508348,level,K3L2c2,Node2vec+,1.0
0.6728597449908925,0.47043836226079216,level,K3L2c2,Node2vec+,1.0
0.6903225806451614,0.5646815550041356,level,K3L2c2,Node2vec+,1.0
0.5523809523809523,0.4665936505154941,level,K3L2c2,Node2vec+,1.0
0.5643127364438839,0.4000219806471357,level,K3L2c2,Node2vec+,1.0
0.5125448028673835,0.40975282781734396,level,K3L2c2,Node2vec+,1.0
0.5643127364438839,0.42741959477551994,level,K3L2c2,Node2vec+,1.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,50.0
1.0,0.9419998832525831,level,K3L2c2,Node2vec+,50.0
1.0,1.0,level,K3L2c2,Node2vec+,50.0
1.0,0.994557548881274,level,K3L2c2,Node2vec+,50.0
1.0,0.9708705726580602,level,K3L2c2,Node2vec+,50.0
1.0,0.9514474664899973,level,K3L2c2,Node2vec+,50.0
1.0,0.9889110027896678,level,K3L2c2,Node2vec+,50.0
1.0,1.0,level,K3L2c2,Node2vec+,50.0
1.0,0.9736173539183115,level,K3L2c2,Node2vec+,50.0
1.0,0.9972677250015812,level,K3L2c2,Node2vec+,50.0
1.0,0.9945130315500686,level,K3L2c2,Node2vec+,50.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,1.0,cluster,K3L2c2,Node2vec+,5.0
1.0,0.8709467331254356,level,K3L2c2,Node2vec+,5.0
0.9464285714285715,0.9178576289642031,level,K3L2c2,Node2vec+,5.0
1.0,0.9486905251611134,level,K3L2c2,Node2vec+,5.0
0.974331550802139,0.8763697307604118,level,K3L2c2,Node2vec+,5.0
0.974331550802139,0.8887589635099609,level,K3L2c2,Node2vec+,5.0
1.0,0.9464285714285715,level,K3L2c2,Node2vec+,5.0
1.0,0.9362534669040029,level,K3L2c2,Node2vec+,5.0
1.0,0.9475570007287323,level,K3L2c2,Node2vec+,5.0
0.974331550802139,0.9396718780158272,level,K3L2c2,Node2vec+,5.0
1.0,0.8872754291057237,level,K3L2c2,Node2vec+,5.0
0.8408424908424907,0.5405230911237328,cluster,K3L2c2,Node2vec,0.01
0.8060439560439561,0.5331465450822326,cluster,K3L2c2,Node2vec,0.01
0.8972527472527474,0.47555935808988303,cluster,K3L2c2,Node2vec,0.01
0.8716117216117216,0.5214798812235212,cluster,K3L2c2,Node2vec,0.01
0.8347985347985347,0.5035644480153866,cluster,K3L2c2,Node2vec,0.01
0.8307692307692308,0.4930232479938588,cluster,K3L2c2,Node2vec,0.01
0.7622710622710623,0.416541236956563,cluster,K3L2c2,Node2vec,0.01
0.8500000000000001,0.5056874858257566,cluster,K3L2c2,Node2vec,0.01
0.7556776556776558,0.5081807214247692,cluster,K3L2c2,Node2vec,0.01
0.8223443223443224,0.5209385919034347,cluster,K3L2c2,Node2vec,0.01
0.2727272727272727,0.27692307692307694,level,K3L2c2,Node2vec,0.01
0.34358974358974365,0.3216540404040404,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.290835874579717,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.27597955706984667,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.27364864864864863,level,K3L2c2,Node2vec,0.01
0.34185606060606055,0.2911310722213618,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.2820481830634115,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.2911310722213618,level,K3L2c2,Node2vec,0.01
0.2727272727272727,0.28355531464560424,level,K3L2c2,Node2vec,0.01
0.27692307692307694,0.2911310722213618,level,K3L2c2,Node2vec,0.01
0.8895604395604396,0.7187752184650554,cluster,K3L2c2,Node2vec,0.05
0.8631868131868132,0.6429521450762744,cluster,K3L2c2,Node2vec,0.05
0.8454212454212454,0.6572223546108942,cluster,K3L2c2,Node2vec,0.05
0.8336996336996336,0.6474609456906439,cluster,K3L2c2,Node2vec,0.05
0.8402930402930403,0.6852562062703684,cluster,K3L2c2,Node2vec,0.05
0.8945054945054944,0.7733950936471017,cluster,K3L2c2,Node2vec,0.05
0.9131868131868133,0.6883069237270186,cluster,K3L2c2,Node2vec,0.05
1.0,0.753594095927936,cluster,K3L2c2,Node2vec,0.05
0.9216117216117217,0.6216585614813741,cluster,K3L2c2,Node2vec,0.05
0.8875457875457875,0.708606145593936,cluster,K3L2c2,Node2vec,0.05
0.28124999999999994,0.2969089390142022,level,K3L2c2,Node2vec,0.05
0.27692307692307694,0.28355531464560424,level,K3L2c2,Node2vec,0.05
0.27692307692307694,0.3001061998754898,level,K3L2c2,Node2vec,0.05
0.34185606060606055,0.30263425894493856,level,K3L2c2,Node2vec,0.05
0.28124999999999994,0.33528209060123954,level,K3L2c2,Node2vec,0.05
0.2727272727272727,0.2896892751261683,level,K3L2c2,Node2vec,0.05
0.27692307692307694,0.2965332974089542,level,K3L2c2,Node2vec,0.05
0.28124999999999994,0.28632788868723535,level,K3L2c2,Node2vec,0.05
0.28124999999999994,0.31040564373897706,level,K3L2c2,Node2vec,0.05
0.28124999999999994,0.3086326054208208,level,K3L2c2,Node2vec,0.05
0.9208791208791209,0.8887054766751257,cluster,K3L2c2,Node2vec,0.1
0.9395604395604397,0.8900865933292512,cluster,K3L2c2,Node2vec,0.1
0.9131868131868134,0.8360432612126087,cluster,K3L2c2,Node2vec,0.1
0.9208791208791209,0.9259478882918531,cluster,K3L2c2,Node2vec,0.1
0.9736263736263737,0.9143895206932536,cluster,K3L2c2,Node2vec,0.1
0.8895604395604395,0.9053656979847214,cluster,K3L2c2,Node2vec,0.1
0.9736263736263737,0.8692238076894012,cluster,K3L2c2,Node2vec,0.1
0.9472527472527473,0.8609269860515449,cluster,K3L2c2,Node2vec,0.1
0.9395604395604397,0.877858494659021,cluster,K3L2c2,Node2vec,0.1
0.9736263736263737,0.8838521735941167,cluster,K3L2c2,Node2vec,0.1
0.2857142857142857,0.28272251308900526,level,K3L2c2,Node2vec,0.1
0.2857142857142857,0.31040564373897706,level,K3L2c2,Node2vec,0.1
0.28124999999999994,0.2914417972006494,level,K3L2c2,Node2vec,0.1
0.28124999999999994,0.28925846080142353,level,K3L2c2,Node2vec,0.1
0.3412698412698412,0.29055973266499585,level,K3L2c2,Node2vec,0.1
0.3928866832092639,0.3234585130677493,level,K3L2c2,Node2vec,0.1
0.3412698412698412,0.31040564373897706,level,K3L2c2,Node2vec,0.1
0.28124999999999994,0.3101333859856961,level,K3L2c2,Node2vec,0.1
0.28124999999999994,0.31068391307636617,level,K3L2c2,Node2vec,0.1
0.28124999999999994,0.33545386787600123,level,K3L2c2,Node2vec,0.1
0.9736263736263736,0.9404298656511756,cluster,K3L2c2,Node2vec,0.5
0.9736263736263736,0.9168410281924266,cluster,K3L2c2,Node2vec,0.5
0.9472527472527473,0.8752846941720626,cluster,K3L2c2,Node2vec,0.5
0.9736263736263737,0.9075636898466759,cluster,K3L2c2,Node2vec,0.5
1.0,0.9212830322198992,cluster,K3L2c2,Node2vec,0.5
0.9736263736263737,0.9208854346784808,cluster,K3L2c2,Node2vec,0.5
0.9472527472527473,0.8603582742153162,cluster,K3L2c2,Node2vec,0.5
0.9736263736263736,0.9310667237846564,cluster,K3L2c2,Node2vec,0.5
0.9736263736263737,0.8854993423760633,cluster,K3L2c2,Node2vec,0.5
0.9131868131868133,0.9033575962940573,cluster,K3L2c2,Node2vec,0.5
0.2857142857142857,0.3984570907544991,level,K3L2c2,Node2vec,0.5
0.5125448028673835,0.32287784679089027,level,K3L2c2,Node2vec,0.5
0.6190476190476191,0.5293791735922783,level,K3L2c2,Node2vec,0.5
0.3416046319272126,0.3292253845445335,level,K3L2c2,Node2vec,0.5
0.2857142857142857,0.35155967790065534,level,K3L2c2,Node2vec,0.5
0.3416046319272126,0.478886854913492,level,K3L2c2,Node2vec,0.5
0.2857142857142857,0.36426326928228997,level,K3L2c2,Node2vec,0.5
0.3416046319272126,0.3576758858517257,level,K3L2c2,Node2vec,0.5
0.2857142857142857,0.3658562423857196,level,K3L2c2,Node2vec,0.5
0.2857142857142857,0.3052520605712095,level,K3L2c2,Node2vec,0.5
1.0,0.9799771155435353,cluster,K3L2c2,Node2vec,100.0
1.0,0.9799234659304668,cluster,K3L2c2,Node2vec,100.0
1.0,0.9826990090346595,cluster,K3L2c2,Node2vec,100.0
1.0,0.9856234263474082,cluster,K3L2c2,Node2vec,100.0
0.9736263736263737,0.9770621571987127,cluster,K3L2c2,Node2vec,100.0
1.0,0.9914441871626197,cluster,K3L2c2,Node2vec,100.0
1.0,0.9708987833432485,cluster,K3L2c2,Node2vec,100.0
1.0,0.9769626969404995,cluster,K3L2c2,Node2vec,100.0
1.0,0.9797458854643181,cluster,K3L2c2,Node2vec,100.0
1.0,0.97696051225463,cluster,K3L2c2,Node2vec,100.0
0.7496274217585692,0.6992781067805169,level,K3L2c2,Node2vec,100.0
0.7622276029055689,0.6973817433950323,level,K3L2c2,Node2vec,100.0
0.7496274217585692,0.7144030461549411,level,K3L2c2,Node2vec,100.0
0.7496274217585692,0.7683880722296584,level,K3L2c2,Node2vec,100.0
0.6903225806451614,0.708831606938185,level,K3L2c2,Node2vec,100.0
0.7999999999999999,0.7285401084927524,level,K3L2c2,Node2vec,100.0
0.7496274217585692,0.6042652987321883,level,K3L2c2,Node2vec,100.0
0.6903225806451614,0.7574430666173786,level,K3L2c2,Node2vec,100.0
0.7496274217585692,0.7222678175491243,level,K3L2c2,Node2vec,100.0
0.7496274217585692,0.7123232323232324,level,K3L2c2,Node2vec,100.0
0.9736263736263737,0.96397855437316,cluster,K3L2c2,Node2vec,10.0
1.0,0.9797282284279188,cluster,K3L2c2,Node2vec,10.0
0.9736263736263737,0.9493892866153717,cluster,K3L2c2,Node2vec,10.0
1.0,0.9883016983016983,cluster,K3L2c2,Node2vec,10.0
1.0,0.9649858279712327,cluster,K3L2c2,Node2vec,10.0
1.0,0.9682184766185,cluster,K3L2c2,Node2vec,10.0
1.0,0.9797149661573807,cluster,K3L2c2,Node2vec,10.0
1.0,0.9885383846922308,cluster,K3L2c2,Node2vec,10.0
0.9395604395604397,0.9528564268877819,cluster,K3L2c2,Node2vec,10.0
1.0,0.9647788820940301,cluster,K3L2c2,Node2vec,10.0
0.6903225806451614,0.659800368745629,level,K3L2c2,Node2vec,10.0
0.6190476190476191,0.7535271040024142,level,K3L2c2,Node2vec,10.0
0.7496274217585692,0.6918078897508207,level,K3L2c2,Node2vec,10.0
0.6190476190476191,0.6693245829915231,level,K3L2c2,Node2vec,10.0
0.6190476190476191,0.703897544896158,level,K3L2c2,Node2vec,10.0
0.6903225806451614,0.6979057805820452,level,K3L2c2,Node2vec,10.0
0.6903225806451614,0.7001449275362318,level,K3L2c2,Node2vec,10.0
0.7496274217585692,0.6770234663611027,level,K3L2c2,Node2vec,10.0
0.7496274217585692,0.7222678175491243,level,K3L2c2,Node2vec,10.0
0.7496274217585692,0.6528002032731598,level,K3L2c2,Node2vec,10.0
1.0,0.9141233516218764,cluster,K3L2c2,Node2vec,1.0
0.9736263736263736,0.930636796617426,cluster,K3L2c2,Node2vec,1.0
0.9736263736263736,0.9586785614096068,cluster,K3L2c2,Node2vec,1.0
0.9736263736263736,0.9370505047332967,cluster,K3L2c2,Node2vec,1.0
0.9472527472527473,0.9309066463611634,cluster,K3L2c2,Node2vec,1.0
0.9472527472527473,0.9273906969697232,cluster,K3L2c2,Node2vec,1.0
0.9736263736263737,0.9398484037694043,cluster,K3L2c2,Node2vec,1.0
1.0,0.9399289576583557,cluster,K3L2c2,Node2vec,1.0
1.0,0.9276651324723996,cluster,K3L2c2,Node2vec,1.0
0.9472527472527473,0.8966279988888378,cluster,K3L2c2,Node2vec,1.0
0.5643127364438839,0.42862554112554113,level,K3L2c2,Node2vec,1.0
0.6190476190476191,0.5461626139817629,level,K3L2c2,Node2vec,1.0
0.6190476190476191,0.5896148616840213,level,K3L2c2,Node2vec,1.0
0.4523809523809524,0.5450406805386422,level,K3L2c2,Node2vec,1.0
0.5125448028673835,0.5243088724851642,level,K3L2c2,Node2vec,1.0
0.4523809523809524,0.4167023480423742,level,K3L2c2,Node2vec,1.0
0.4523809523809524,0.6061776061776062,level,K3L2c2,Node2vec,1.0
0.6190476190476191,0.49353195823784063,level,K3L2c2,Node2vec,1.0
0.39032006245121,0.4869741764759558,level,K3L2c2,Node2vec,1.0
0.5125448028673835,0.46918114286535334,level,K3L2c2,Node2vec,1.0
1.0,0.9680722327781152,cluster,K3L2c2,Node2vec,50.0
1.0,0.973753416394926,cluster,K3L2c2,Node2vec,50.0
0.9736263736263737,0.9737368783111607,cluster,K3L2c2,Node2vec,50.0
1.0,0.9711563259586824,cluster,K3L2c2,Node2vec,50.0
1.0,0.9678742482663195,cluster,K3L2c2,Node2vec,50.0
0.9736263736263736,0.9671668153590111,cluster,K3L2c2,Node2vec,50.0
0.9736263736263737,0.9622394474257805,cluster,K3L2c2,Node2vec,50.0
1.0,0.9739378268790033,cluster,K3L2c2,Node2vec,50.0
0.9736263736263737,0.9798500061856568,cluster,K3L2c2,Node2vec,50.0
1.0,0.9711500169990737,cluster,K3L2c2,Node2vec,50.0
0.6903225806451614,0.7654131626507317,level,K3L2c2,Node2vec,50.0
0.6903225806451614,0.7335953393825662,level,K3L2c2,Node2vec,50.0
0.7496274217585692,0.6951864801864803,level,K3L2c2,Node2vec,50.0
0.6903225806451614,0.71048719182844,level,K3L2c2,Node2vec,50.0
0.7496274217585692,0.673189916283839,level,K3L2c2,Node2vec,50.0
0.6903225806451614,0.7707467191211891,level,K3L2c2,Node2vec,50.0
0.8435462842242503,0.7570748071117075,level,K3L2c2,Node2vec,50.0
0.6903225806451614,0.72126676892688,level,K3L2c2,Node2vec,50.0
0.7496274217585692,0.7421259923703475,level,K3L2c2,Node2vec,50.0
0.7496274217585692,0.6959140023501402,level,K3L2c2,Node2vec,50.0
1.0,0.9683842706725762,cluster,K3L2c2,Node2vec,5.0
1.0,0.9696645288759113,cluster,K3L2c2,Node2vec,5.0
0.9395604395604397,0.9766841296695343,cluster,K3L2c2,Node2vec,5.0
1.0,0.9678508362661054,cluster,K3L2c2,Node2vec,5.0
1.0,0.9828765895008083,cluster,K3L2c2,Node2vec,5.0
1.0,0.967998057465958,cluster,K3L2c2,Node2vec,5.0
1.0,0.9768527852238259,cluster,K3L2c2,Node2vec,5.0
1.0,0.9768400829939292,cluster,K3L2c2,Node2vec,5.0
0.9423076923076923,0.958714563546179,cluster,K3L2c2,Node2vec,5.0
1.0,0.9855734762974583,cluster,K3L2c2,Node2vec,5.0
0.7496274217585692,0.6369899311075783,level,K3L2c2,Node2vec,5.0
0.6175953079178886,0.6350225867166491,level,K3L2c2,Node2vec,5.0
0.6190476190476191,0.6096665580536548,level,K3L2c2,Node2vec,5.0
0.6903225806451614,0.6883982132429337,level,K3L2c2,Node2vec,5.0
0.6903225806451614,0.6728442728442728,level,K3L2c2,Node2vec,5.0
0.6903225806451614,0.5886965560878604,level,K3L2c2,Node2vec,5.0
0.6728597449908925,0.6875641025641026,level,K3L2c2,Node2vec,5.0
0.7999999999999999,0.706859241810692,level,K3L2c2,Node2vec,5.0
0.6903225806451614,0.6369899311075783,level,K3L2c2,Node2vec,5.0
0.7496274217585692,0.6953894979670427,level,K3L2c2,Node2vec,5.0
1.0,1.0,cluster,K3L2c3,Node2vec+,0.01
0.9736263736263737,1.0,cluster,K3L2c3,Node2vec+,0.01
1.0,1.0,cluster,K3L2c3,Node2vec+,0.01
1.0,0.9942442173211405,cluster,K3L2c3,Node2vec+,0.01
1.0,0.9971500197915293,cluster,K3L2c3,Node2vec+,0.01
1.0,0.9971500197915293,cluster,K3L2c3,Node2vec+,0.01
1.0,0.9971500197915292,cluster,K3L2c3,Node2vec+,0.01
1.0,1.0,cluster,K3L2c3,Node2vec+,0.01
1.0,1.0,cluster,K3L2c3,Node2vec+,0.01
1.0,0.9914441871626197,cluster,K3L2c3,Node2vec+,0.01
0.7496274217585692,0.7269898885143894,level,K3L2c3,Node2vec+,0.01
0.6903225806451614,0.6981217069145261,level,K3L2c3,Node2vec+,0.01
0.6903225806451614,0.7785633484162896,level,K3L2c3,Node2vec+,0.01
0.7999999999999999,0.6805289791295387,level,K3L2c3,Node2vec+,0.01
0.8435462842242503,0.7421259923703475,level,K3L2c3,Node2vec+,0.01
0.7999999999999999,0.7442002442002442,level,K3L2c3,Node2vec+,0.01
0.7496274217585692,0.7309782608695651,level,K3L2c3,Node2vec+,0.01
0.7999999999999999,0.7240819764177427,level,K3L2c3,Node2vec+,0.01
0.7999999999999999,0.7083445854712395,level,K3L2c3,Node2vec+,0.01
0.7999999999999999,0.74418749610422,level,K3L2c3,Node2vec+,0.01
1.0,0.9971500197915292,cluster,K3L2c3,Node2vec+,0.05
1.0,1.0,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9856292985593762,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9971500197915293,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9971500197915293,cluster,K3L2c3,Node2vec+,0.05
1.0,0.98563845443381,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9971500197915292,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9942442173211405,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9826990090346596,cluster,K3L2c3,Node2vec+,0.05
1.0,0.9971500197915292,cluster,K3L2c3,Node2vec+,0.05
0.6190476190476191,0.660349251013821,level,K3L2c3,Node2vec+,0.05
0.6903225806451614,0.7160318977089162,level,K3L2c3,Node2vec+,0.05
0.6903225806451614,0.7309782608695651,level,K3L2c3,Node2vec+,0.05
0.6903225806451614,0.6447653542910051,level,K3L2c3,Node2vec+,0.05
0.6903225806451614,0.7236150695319526,level,K3L2c3,Node2vec+,0.05
